,Name,id,Year,AuctionValue,rank,AuctionValueAvg,AuctionChange,AB,H,AVG,2B,3B,HR,BB,K,SLG,OBP,OPS,R,RBI,SB,GIDP,IPOUTS,H_OPP,HR_OPP,ER,K_OPP,BB_OPP,W,L,WHIP,ERA,SV,HD,QS
0,Luis Campusano,40521,2021,1,1129,0,0,55.0,16.0,0.29090909,3.0,0.0,1.0,6.0,8.0,0.399999999,0.365079365,0.765079364,6.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Dalbert Siri,40523,2021,1,4278,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Garrett Cleavinger,36429,2021,1,1334,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Will Craig,40525,2021,1,923,0,0,56.0,12.0,0.214285714,3.0,0.0,2.0,4.0,17.0,0.374999999,0.285714285,0.660714284,7.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Cameron Bishop,40526,2021,1,2025,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Willy Garcia,32335,2021,1,1831,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Jared Oliva,40532,2021,1,497,0,0,381.0,96.0,0.251968504,20.0,4.0,4.0,32.0,91.0,0.35695538,0.323113207,0.680068587,51.0,30.0,30.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Angel Sanchez,32341,2021,1,2402,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Michael Brosseau,40533,2021,1,453,0,0,236.0,61.0,0.258474576,14.0,1.0,11.0,21.0,68.0,0.466101695,0.332075472,0.798177166,35.0,37.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Adrian Sanchez,32345,2021,1,1169,0,0,57.0,14.0,0.245614033,3.0,0.0,1.0,3.0,11.0,0.35087719,0.290322578,0.641199768,7.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Nate Lowe,40538,2021,1,283,0,0,454.0,117.0,0.257709251,24.0,0.0,21.0,68.0,134.0,0.449339207,0.359168242,0.808507448,74.0,73.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Juniel Querecuto,32351,2021,1,2421,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Rocky Gale,32353,2021,1,1457,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Nick Ahmed,32355,2021,1,294,0,0,527.0,133.0,0.252371917,30.0,5.0,17.0,46.0,113.0,0.425047438,0.310996564,0.736044002,71.0,74.0,8.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Ben Braymer,40548,2021,1,1320,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Denyi Reyes,3686,2021,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Jackie Bradley Jr.,32362,2021,1,311,0,0,510.0,124.0,0.243137255,23.0,3.0,21.0,56.0,148.0,0.423529412,0.328151986,0.751681398,75.0,63.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Jose Fernandez,36460,2021,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Eugenio Suarez,32367,2021,16,55,0,0,545.0,142.0,0.260550458,22.0,2.0,38.0,73.0,170.0,0.517431192,0.354430379,0.871861572,83.0,99.0,3.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Edward Olivares,36463,2021,1,433,0,0,444.0,111.0,0.25,20.0,2.0,13.0,30.0,94.0,0.391891891,0.303901437,0.695793329,60.0,56.0,24.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Lisalverto Bonilla,32375,2021,1,1766,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Hector Neris,32377,2021,1,253,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,52.0,9.0,26.0,80.0,24.0,2.0,5.0,1.25,3.84,16.0,12.0,0.0
0,Eddy Alvarez,36474,2021,1,1147,0,0,65.0,13.0,0.2,3.0,0.0,1.0,7.0,20.0,0.292307692,0.287671233,0.579978925,8.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Nestor Cortes,36480,2021,1,1410,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,20.0,4.0,11.0,17.0,7.0,1.0,1.0,1.42,5.21,0.0,0.0,0.0
0,Caleb Frare,36481,2021,1,2694,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Matt Wotherspoon,36484,2021,1,1668,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Thairo Estrada,36485,2021,1,1044,0,0,58.0,14.0,0.24137931,2.0,0.0,2.0,3.0,12.0,0.379310344,0.29032258,0.669632923,8.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Johan Yan,32391,2021,1,3582,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Randy Arozarena,36488,2021,17,53,0,0,530.0,140.0,0.264150943,26.0,2.0,25.0,44.0,138.0,0.462264151,0.349834983,0.812099134,88.0,67.0,21.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Casey Medlen,32393,2021,1,3585,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Trevor Kelley,36490,2021,1,2575,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Aaron Loup,32397,2021,1,783,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.0,58.0,7.0,27.0,69.0,20.0,2.0,5.0,1.18,3.68,0.0,8.0,0.0
0,Ray-Patrick Elijah Didder,36493,2021,1,2820,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Nick Martini,36497,2021,1,1026,0,0,80.0,20.0,0.249999999,4.0,0.0,1.0,10.0,19.0,0.337499998,0.33695652,0.674456519,10.0,8.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Dylan Moore,40593,2021,4,150,0,0,516.0,126.0,0.244186046,31.0,4.0,21.0,45.0,149.0,0.441860465,0.327022375,0.76888284,77.0,60.0,20.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Jake Newberry,36500,2021,1,953,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.0,59.0,8.0,29.0,50.0,27.0,3.0,3.0,1.51,4.58,0.0,5.0,0.0
0,Carlos Pimentel,32410,2021,1,1980,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Steven Fuentes,40608,2021,1,1593,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Ramon Urias,40610,2021,1,1101,0,0,82.0,20.0,0.243902437,5.0,0.0,2.0,7.0,18.0,0.378048778,0.315217389,0.693266167,10.0,10.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Whit Merrifield,32422,2021,19,45,0,0,648.0,185.0,0.285493827,38.0,6.0,17.0,42.0,112.0,0.441358024,0.332382311,0.773740335,91.0,69.0,28.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Julio Rodriguez,40618,2021,1,1141,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Reed Garrett,36526,2021,1,2784,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Noel Cuevas,32433,2021,1,1529,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Luis Gil,40626,2021,1,2240,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Francisco Arcia,32437,2021,1,1527,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Caleb Thielbar,32440,2021,1,868,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,68.0,5.0,29.0,48.0,16.0,4.0,2.0,1.5,4.66,0.0,6.0,0.0
0,Brandon Bailey,36538,2021,1,1321,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,26.0,5.0,14.0,27.0,13.0,2.0,1.0,1.39,4.5,0.0,0.0,0.0
0,R.J. Alaniz,32443,2021,1,1394,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,28.0,2.0,12.0,23.0,10.0,1.0,2.0,1.65,4.7,0.0,0.0,0.0
0,Kyle Finnegan,36543,2021,1,836,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.0,66.0,5.0,27.0,70.0,30.0,3.0,5.0,1.41,3.57,0.0,12.0,0.0
0,Jin-De Jhang,32450,2021,1,2129,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Alberth Martinez,32452,2021,1,2844,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Bo Schultz,32455,2021,1,2989,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Tyler LaTorre,32457,2021,1,3308,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Jose Peraza,32470,2021,1,632,0,0,180.0,44.0,0.244444444,7.0,1.0,3.0,7.0,26.0,0.344444444,0.282722512,0.627166956,18.0,14.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,David Gonzalez,32473,2021,1,3029,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Socrates Brito,32485,2021,1,1148,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Framber Valdez,36581,2021,6,130,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,495.0,148.0,14.0,69.0,172.0,64.0,12.0,6.0,1.28,3.76,0.0,0.0,17.0
0,Tommy Henry,4423337,2021,1,4326,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Lolo Sanchez,40686,2021,1,3266,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Victor Mateo,32496,2021,1,1924,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Travis Radke,40693,2021,1,4060,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Tim Roberson,32508,2021,1,2956,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Jhonny Pereda,40702,2021,1,1547,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Chris Devenski,32511,2021,1,1062,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,39.0,7.0,17.0,49.0,14.0,3.0,2.0,1.18,3.4,0.0,0.0,0.0
0,Ketel Marte,32512,2021,18,49,0,0,570.0,169.0,0.296491228,35.0,9.0,22.0,49.0,82.0,0.505263158,0.355661882,0.860925039,85.0,76.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Matt Foster,40706,2021,1,713,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.0,60.0,10.0,33.0,71.0,25.0,2.0,6.0,1.2,4.18,0.0,7.0,0.0
0,Gioskar Amaya,32515,2021,1,2985,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Michael Perez,32516,2021,1,579,0,0,135.0,29.0,0.214814814,7.0,0.0,4.0,14.0,39.0,0.355555554,0.289473683,0.645029238,14.0,19.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Josh Bell,32517,2021,7,122,0,0,540.0,146.0,0.27037037,29.0,3.0,29.0,69.0,128.0,0.496296296,0.353225806,0.849522103,85.0,96.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Kyle Keller,40709,2021,1,1474,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Archie Bradley,32518,2021,1,308,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,56.0,7.0,26.0,73.0,23.0,2.0,5.0,1.23,3.66,20.0,14.0,0.0
0,Harold Castro,32521,2021,1,576,0,0,334.0,92.0,0.275449102,12.0,3.0,4.0,13.0,70.0,0.365269461,0.301994302,0.667263763,33.0,32.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,James Karinchak,40715,2021,6,132,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.0,39.0,5.0,25.0,121.0,42.0,3.0,5.0,1.19,3.31,9.0,22.0,0.0
0,Niko Goodrum,32524,2021,1,371,0,0,447.0,103.0,0.230425056,25.0,4.0,13.0,44.0,151.0,0.391498881,0.299798793,0.691297674,55.0,50.0,14.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Jorge Polanco,32525,2021,3,175,0,0,583.0,161.0,0.276157804,33.0,4.0,17.0,49.0,104.0,0.433962264,0.3328125,0.766774764,82.0,70.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Josh Rojas,40718,2021,1,577,0,0,190.0,48.0,0.252631578,10.0,3.0,5.0,21.0,40.0,0.415789473,0.327102803,0.742892275,28.0,24.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Orlando Arcia,32530,2021,1,516,0,0,483.0,117.0,0.242236025,20.0,1.0,13.0,37.0,103.0,0.368530021,0.296577947,0.665107967,52.0,52.0,9.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Jeimer Candelario,32531,2021,1,233,0,0,528.0,133.0,0.251893939,30.0,5.0,18.0,61.0,145.0,0.429924242,0.337228714,0.767152957,68.0,66.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Cody Sedlock,36627,2021,1,2019,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Willson Contreras,32532,2021,3,165,0,0,499.0,130.0,0.260521042,27.0,2.0,23.0,54.0,139.0,0.460921844,0.351916376,0.81283822,75.0,76.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Jimmy Yacabonis,36628,2021,1,1624,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Colten Brewer,36631,2021,1,1555,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.0,78.0,8.0,40.0,63.0,33.0,4.0,3.0,1.68,5.45,0.0,0.0,0.0
0,Estevan Florial,36636,2021,1,1077,0,0,56.0,13.0,0.232142856,2.0,0.0,1.0,6.0,19.0,0.32142857,0.306451612,0.627880182,7.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Carlos Ruiz,28447,2021,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Daniel McGrath,36639,2021,1,4221,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Jose Briceno,32545,2021,1,847,0,0,88.0,18.0,0.204545454,3.0,0.0,3.0,4.0,22.0,0.340909091,0.247311828,0.588220918,9.0,10.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Matt Andriese,32549,2021,1,755,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297.0,95.0,15.0,47.0,98.0,34.0,7.0,4.0,1.3,4.27,0.0,4.0,4.0
0,Edwin Rios,36645,2021,1,316,0,0,449.0,110.0,0.244988864,28.0,1.0,27.0,29.0,162.0,0.492204899,0.298780487,0.790985387,63.0,78.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Adrian Beltre,3878,2021,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Mike Shawaryn,40747,2021,1,2590,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Jorge Soler,32558,2021,5,138,0,0,493.0,124.0,0.251521298,27.0,0.0,32.0,62.0,161.0,0.501014198,0.342756183,0.843770382,66.0,81.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Alen Hanson,32560,2021,1,1612,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Carlos Manuel Villanueva,28466,2021,1,3320,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Felipe Vazquez,32562,2021,1,4372,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Abraham Toro,40754,2021,1,764,0,0,106.0,26.0,0.245283017,5.0,1.0,3.0,10.0,24.0,0.396226413,0.324999998,0.721226411,15.0,14.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Dan Straily,32563,2021,1,4404,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Will Harris,32566,2021,1,631,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.0,51.0,6.0,23.0,61.0,17.0,2.0,4.0,1.19,3.63,2.0,19.0,0.0
0,Carlos Perez,40760,2021,1,3957,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
